Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,Usage_per_Tenure,Spend_per_Tenure,Support_per_Tenure,Support_x_Delay,Age_x_Tenure,Inactivity_Score,Age_Group,Customer_Value
62,Female,56,19.0,4.0,24,Basic,Annual,913.0,3.0,1,0.33928570822704096,16.30357113743623,0.07142857015306125,96.0,3472,0.6413793227110578,Boomers,1126.0
46,Female,6,17.0,9.0,23,Standard,Monthly,704.0,4.0,1,2.83333286111119,117.33331377778103,1.4999997500000417,207.0,276,0.5931034623067772,Gen X,495.5
52,Male,39,30.0,9.0,6,Premium,Annual,482.0,,0,0.769230749506904,12.35897404207759,0.2307692248520712,54.0,2028,0.2413793365041608,Gen X,809.5
30,Male,8,1.0,6.0,0,Standard,Monthly,505.0,9.0,0,0.12499998437500197,63.124992109375995,0.7499999062500118,0.0,240,0.8758620732461354,Millennials,345.5
48,Male,31,24.0,8.0,3,Standard,Monthly,274.0,17.0,0,0.7741935234131121,8.838709392299696,0.2580645078043707,24.0,1488,0.2275862335315092,Gen X,551.0
18,Male,6,25.0,7.0,3,Standard,Annual,178.0,24.0,0,4.166665972222338,29.666661722223047,1.1666664722222546,21.0,108,0.2275862335315092,Gen Z,256.0
35,Female,44,23.0,7.0,28,Premium,Annual,909.0,30.0,1,0.5227272608471077,20.65909043956613,0.1590909054752067,196.0,1540,0.2275862335315092,Millennials,1008.5
36,Male,20,9.0,1.0,23,Standard,Monthly,668.0,15.0,0,0.4499999775000011,33.39999833000008,0.04999999750000012,23.0,720,0.6620689771700353,Millennials,621.5
65,Male,55,21.0,9.0,27,Standard,Monthly,485.0,9.0,1,0.3818181748760332,8.818181657851243,0.16363636066115708,243.0,3575,0.4689655355529126,Boomers,899.0
47,Male,1,1.0,5.0,4,Premium,Quarterly,427.0,19.0,0,0.9999990000010001,426.99957300042706,4.999995000005001,20.0,47,0.6689655286563612,Gen X,262.5
55,Female,7,30.0,4.0,5,Premium,Quarterly,455.0,17.0,0,4.285713673469475,64.99999071428704,0.57142848979593,20.0,385,0.1517241671819253,Gen X,460.0
35,Male,14,27.0,5.0,14,Basic,Monthly,758.0,13.0,0,1.9285712908163364,54.14285327551048,0.3571428316326549,70.0,490,0.2827586454221157,Millennials,676.0
35,Female,1,,6.0,10,Standard,Annual,767.0,9.0,0,,766.999233000767,5.999994000006001,60.0,35,0.3172414028537448,Millennials,588.5
50,Male,11,9.0,10.0,25,Premium,Quarterly,867.0,19.0,0,0.8181817438016598,78.81817465289322,0.9090908264462886,250.0,550,0.5310344989298449,Gen X,547.0
65,Female,37,18.0,5.0,30,Basic,Annual,288.0,2.0,1,0.48648647333820344,7.783783573411255,0.1351351314828343,150.0,2405,0.6275862197384062,Boomers,576.0
39,Male,20,,3.0,7,Standard,Monthly,114.0,24.0,0,,5.699999715000014,0.14999999250000037,21.0,780,0.3586207117716996,Millennials,384.0
65,Female,13,22.0,5.0,2,Standard,Quarterly,585.0,9.0,0,1.6923075621301875,44.99999653846181,0.3846153550295881,10.0,845,0.3379310573127221,Boomers,594.0
59,Male,5,20.0,6.0,25,Basic,Annual,381.0,11.0,0,3.99999920000016,76.19998476000305,1.199999760000048,150.0,295,0.4206896751486318,Boomers,357.5
27,Male,4,13.0,1.0,11,Basic,Monthly,550.0,12.0,0,3.2499991875002032,137.4999656250086,0.24999993750001562,11.0,108,0.6344827712247321,Millennials,420.5
30,Male,49,22.0,1.0,9,Premium,Annual,372.0,19.0,0,0.4489795826738861,7.5918365797584375,0.020408162848813003,9.0,1470,0.3586207117716996,Millennials,859.5
19,Male,33,8.0,10.0,8,Standard,Monthly,704.0,6.0,0,0.2424242350780535,21.333332686868708,0.30303029384756686,80.0,627,0.8137931098692031,Gen Z,729.0
34,Female,54,27.0,3.0,18,Basic,Monthly,391.0,20.0,0,0.4999999907407409,7.2407406066529525,0.05555555452674899,54.0,1836,0.2137931305588576,Millennials,848.0
36,Male,18,26.0,9.0,12,Premium,Monthly,659.0,7.0,0,1.4444443641975353,36.611109077160606,0.49999997222222375,108.0,648,0.4137931236623061,Millennials,670.0
41,Female,52,6.0,6.0,22,Basic,Annual,476.0,3.0,1,0.11538461316568052,9.153845977810654,0.11538461316568052,132.0,2132,0.9172413821640903,Millennials,800.5
23,Female,40,20.0,10.0,23,Premium,Monthly,1000.0,27.0,1,0.49999998750000035,24.999999375000016,0.24999999375000018,230.0,920,0.2206896820451833,Gen Z,1029.0
25,Female,3,26.0,9.0,15,Basic,Quarterly,577.0,22.0,0,8.66666377777874,192.3332692222436,2.9999990000003334,135.0,75,0.2275862335315092,Gen Z,457.0
47,Female,11,30.0,8.0,16,Premium,Monthly,763.0,12.0,0,2.7272724793388656,69.36363005785182,0.7272726611570308,128.0,517,0.2758620939357898,Gen X,623.0
18,Male,5,25.0,8.0,28,Premium,Annual,,22.0,0,4.9999990000002,,1.599999680000064,224.0,90,0.2482758879904866,Gen Z,340.5
36,Female,2,1.0,3.0,22,Premium,Annual,608.0,21.0,1,0.499999750000125,303.999848000076,1.499999250000375,66.0,72,0.7241379405469676,Millennials,324.0
18,Male,28,1.0,0.0,23,Premium,Quarterly,524.0,30.0,0,0.035714284438775556,18.71428504591839,0.0,0.0,504,0.5517241533888222,Gen Z,549.0
54,Female,26,,8.0,27,Basic,Annual,694.0,,1,,26.692306665680512,0.30769229585798863,216.0,1404,0.4551724325802609,Gen X,652.5
37,Male,19,4.0,10.0,5,Premium,Quarterly,680.0,20.0,1,0.21052630470914185,35.78947180055411,0.5263157617728547,50.0,703,0.6896551831153385,Millennials,537.5
57,Female,39,2.0,,23,Premium,Monthly,436.0,23.0,1,0.05128204996712693,11.17948689283367,,,2223,0.6413793227110579,Gen X,609.0
50,Male,44,30.0,1.0,21,Premium,Quarterly,728.0,21.0,0,0.6818181663223144,16.545454169421497,0.022727272210743815,21.0,2200,0.0827586523186671,Gen X,952.0
43,Female,51,2.0,3.0,9,Standard,Annual,721.0,15.0,0,0.0392156855055748,14.137254624759715,0.05882352825836219,27.0,2193,0.8620689702734838,Gen X,845.0
26,Male,40,10.0,4.0,20,Basic,Quarterly,273.0,8.0,0,0.24999999375000018,6.824999829375004,0.09999999750000006,80.0,1040,0.7310344920332934,Gen Z,499.5
53,Female,23,7.0,10.0,2,Premium,Annual,685.0,7.0,0,0.3043478128544429,29.7826074007562,0.4347825897920613,20.0,1219,0.7310344920332934,Gen X,586.0
51,Male,27,28.0,8.0,17,Premium,Monthly,857.0,14.0,1,1.0370369986282593,31.740739565157792,0.2962962853223598,136.0,1377,0.2551724394768124,Gen X,876.5
41,Female,8,21.0,9.0,18,Basic,Annual,494.0,30.0,0,2.6249996718750412,61.74999228125097,1.1249998593750177,162.0,328,0.2275862335315091,Millennials,433.0
61,Female,44,1.0,1.0,6,Standard,Monthly,948.0,4.0,0,0.022727272210743815,21.545454055785136,0.022727272210743815,6.0,2684,0.9379310366230678,Boomers,911.0
56,Male,31,19.0,5.0,18,Basic,Monthly,797.0,12.0,1,0.6129032060353804,25.70967659001043,0.1612903173777317,90.0,1736,0.5103448444708675,Gen X,792.0
28,Male,5,6.0,1.0,20,Premium,Quarterly,139.0,11.0,0,1.199999760000048,27.79999444000111,0.199999960000008,20.0,140,0.7517241464922708,Millennials,165.0
65,Female,19,29.0,9.0,22,Standard,Monthly,,1.0,0,1.5263157091412785,,0.47368418559556913,198.0,1235,0.344827608799048,Boomers,429.0
49,Female,39,26.0,6.0,3,Basic,Quarterly,574.0,11.0,0,0.6666666495726501,14.717948340565428,0.1538461499013808,18.0,1911,0.3931034692033286,Gen X,812.0
62,Female,31,11.0,9.0,1,Basic,Monthly,707.0,14.0,0,0.3548386982310097,22.80645087721126,0.29032257127991706,9.0,1922,0.5862069108204513,Boomers,768.5
38,Female,11,30.0,10.0,17,Standard,Quarterly,777.0,23.0,0,2.7272724793388656,70.63635721487663,0.9090908264462886,170.0,418,0.1448276156955995,Millennials,737.0
52,Female,24,,3.0,17,Standard,Monthly,310.0,26.0,0,,12.916666128472244,0.12499999479166687,51.0,1248,0.668965528656361,Gen X,421.5
24,Male,4,8.0,9.0,22,Standard,Annual,855.0,17.0,0,1.999999500000125,213.74994656251334,2.2499994375001404,198.0,96,0.5724138078477997,Gen Z,540.5
63,Female,14,8.0,8.0,7,Standard,Quarterly,493.0,30.0,0,0.5714285306122479,35.21428319897977,0.5714285306122479,56.0,882,0.4275862266349577,Boomers,409.0
65,Female,50,23.0,4.0,3,Basic,Quarterly,996.0,19.0,0,0.4599999908000002,19.919999601600008,0.07999999840000004,12.0,3250,0.3241379543400705,Boomers,1047.5
55,Male,31,30.0,6.0,11,Standard,Quarterly,315.0,5.0,0,0.9677419042663902,10.161289994797096,0.19354838085327802,66.0,1705,0.3655172632580254,Gen X,584.5
34,Male,55,4.0,0.0,28,Premium,Annual,726.0,19.0,0,0.0727272714049587,13.199999760000004,0.0,0.0,1870,0.6689655286563612,Millennials,963.5
60,Female,54,1.0,8.0,9,Standard,Annual,216.0,13.0,1,0.018518518175582997,3.9999999259259273,0.14814814540466398,72.0,3240,0.7724138009512482,Boomers,683.5
57,Female,32,13.0,2.0,24,Premium,Monthly,233.0,7.0,0,0.4062499873046879,7.281249772460945,0.06249999804687507,48.0,1824,0.6689655286563609,Gen X,482.0
32,Female,51,29.0,2.0,16,Basic,Annual,100.0,1.0,0,0.5686274398308345,1.9607842752787399,0.0392156855055748,32.0,1632,0.4344827781212835,Millennials,718.0
55,Female,5,25.0,9.0,23,Standard,Quarterly,544.0,1.0,0,4.9999990000002,108.79997824000435,1.799999640000072,207.0,275,0.4689655355529126,Gen X,412.0
55,Female,56,3.0,4.0,17,Premium,Quarterly,499.0,22.0,1,0.05357142761479594,8.91071412659439,0.07142857015306125,68.0,3080,0.6344827712247321,Gen X,812.5
46,Male,31,16.0,10.0,5,Premium,Quarterly,285.0,1.0,1,0.5161290156087414,9.193548090530706,0.3225806347554634,50.0,1426,0.6482758741973838,Gen X,500.0
33,Female,28,15.0,7.0,6,Standard,Monthly,590.0,21.0,0,0.5357142665816333,21.071427818877577,0.24999999107142887,42.0,924,0.524137947443519,Millennials,660.0
56,Male,32,19.0,7.0,28,Standard,Quarterly,727.0,26.0,1,0.5937499814453131,22.718749290039085,0.21874999316406274,196.0,1792,0.3034482998810931,Gen X,769.5
47,Female,39,30.0,2.0,16,Basic,Annual,,21.0,0,0.769230749506904,,0.05128204996712693,32.0,1833,0.1724138216409027,Gen X,949.0
35,Female,48,21.0,10.0,12,Basic,Quarterly,260.0,7.0,0,0.43749999088541686,5.416666553819447,0.20833332899305565,120.0,1680,0.5448276019024965,Millennials,768.0
64,Male,12,23.0,4.0,0,Basic,Monthly,,11.0,0,1.916666506944458,,0.3333333055555579,0.0,768,0.4551724325802609,Boomers,627.0
35,Female,24,30.0,3.0,28,Basic,Quarterly,696.0,19.0,0,1.2499999479166688,28.999998791666716,0.12499999479166687,84.0,840,0.2275862335315092,Millennials,729.5
42,Male,29,19.0,1.0,3,Basic,Monthly,908.0,26.0,0,0.655172391200952,31.31034374791918,0.034482757431629055,3.0,1218,0.268965542449464,Millennials,874.0
50,Male,32,1.0,9.0,23,Standard,Quarterly,674.0,17.0,1,0.031249999023437534,21.062499341796897,0.2812499912109378,207.0,1600,0.7448275950059451,Gen X,638.5
62,Female,15,22.0,2.0,5,Standard,Quarterly,594.0,19.0,0,1.4666665688888956,39.59999736000018,0.13333332444444504,10.0,930,0.3310345058263964,Boomers,584.5
65,Female,32,15.0,5.0,3,Standard,Annual,408.0,1.0,0,0.468749985351563,12.749999601562514,0.15624999511718765,15.0,2080,0.5931034623067771,Boomers,622.0
59,Male,43,28.0,2.0,2,Premium,Annual,,21.0,0,0.6511627755543541,,0.04651162682531101,4.0,2537,0.2137931305588575,Boomers,929.5
38,Male,1,9.0,4.0,7,Standard,Monthly,308.0,1.0,0,8.999991000009,307.999692000308,3.9999960000040002,28.0,38,0.855172418787158,Millennials,241.0
43,Male,45,20.0,,29,Basic,Monthly,416.0,,1,0.4444444345679015,9.244444239012351,,,1935,0.4068965721759803,Gen X,730.5
62,Female,30,1.0,10.0,14,Premium,Monthly,433.0,18.0,1,0.033333332222222255,14.433332852222238,0.33333332222222256,140.0,1860,0.7517241464922708,Boomers,507.5
36,Male,28,16.0,10.0,8,Premium,Annual,316.0,23.0,0,0.5714285510204089,11.285713882653075,0.35714284438775556,80.0,1008,0.344827608799048,Millennials,454.0
64,Female,12,6.0,10.0,4,Premium,Quarterly,173.0,,1,0.4999999583333368,14.416665465277879,0.8333332638888947,40.0,768,0.524137947443519,Boomers,271.0
48,Male,8,14.0,1.0,28,Premium,Monthly,389.0,16.0,0,1.7499997812500274,48.62499392187576,0.12499998437500197,28.0,384,0.5310344989298448,Gen X,337.5
47,Male,23,,9.0,22,Premium,Monthly,892.0,30.0,1,,38.782607009451866,0.39130433081285515,198.0,1081,0.1862069246135543,Gen X,755.0
64,Female,35,24.0,9.0,18,Standard,Monthly,811.0,,1,0.6857142661224496,23.171427909387777,0.2571428497959186,162.0,2240,0.3034482998810931,Boomers,870.5
50,Female,35,24.0,1.0,17,Standard,Quarterly,732.0,27.0,0,0.6857142661224496,20.914285116734714,0.028571427755102068,17.0,1750,0.1172414097502962,Gen X,795.0
48,Female,34,23.0,9.0,22,Basic,Monthly,658.0,13.0,1,0.676470568339101,19.352940607266454,0.2647058745674743,198.0,1632,0.455172432580261,Gen X,780.5
26,Female,57,21.0,3.0,29,Standard,Annual,644.0,23.0,0,0.3684210461680518,11.298245415820256,0.052631578024007405,87.0,1482,0.3310345058263964,Gen Z,1034.5
24,Male,57,16.0,8.0,16,Standard,Quarterly,864.0,21.0,1,0.28070174946137283,15.157894470914133,0.14035087473068641,128.0,1368,0.48965519001189,Gen Z,1059.5
61,Male,31,30.0,5.0,25,Basic,Monthly,452.0,4.0,1,0.9677419042663902,14.580644690946945,0.1612903173777317,125.0,1891,0.3379310573127221,Boomers,685.0
20,Female,41,19.0,4.0,26,Basic,Annual,690.0,25.0,0,0.4634146228435458,16.829267882212978,0.09756097323022017,104.0,820,0.2551724394768124,Gen Z,913.0
41,Female,37,21.0,6.0,5,Premium,Monthly,283.0,12.0,0,0.567567552227904,7.648648441928421,0.16216215777940116,30.0,1517,0.4413793296076093,Millennials,558.5
28,Male,29,19.0,5.0,1,Basic,Quarterly,861.0,,0,0.655172391200952,29.689654148632613,0.17241378715814526,5.0,812,0.4275862266349577,Millennials,784.5
59,Female,33,21.0,7.0,6,Standard,Monthly,1000.0,8.0,0,0.6363636170798904,30.303029384756687,0.21212120569329682,42.0,1947,0.48965519001189,Boomers,874.5
20,Male,47,5.0,3.0,4,Standard,Annual,558.0,28.0,0,0.10638297645993668,11.872340172928933,0.06382978587596201,12.0,940,0.5034482929845416,Gen Z,758.5
25,Male,46,19.0,4.0,24,Standard,Monthly,753.0,15.0,1,0.41304346928166374,16.3695648615312,0.08695651984877131,96.0,1150,0.524137947443519,Gen Z,899.5
30,Female,30,18.0,9.0,9,Premium,Annual,662.0,7.0,1,0.5999999800000007,22.066665931111135,0.2999999900000003,81.0,900,0.531034498929845,Millennials,777.5
40,Male,44,3.0,8.0,17,Premium,Quarterly,400.0,29.0,1,0.06818181663223144,9.090908884297527,0.18181817768595052,136.0,1760,0.5034482929845416,Millennials,603.5
62,Female,46,27.0,2.0,15,Standard,Annual,399.0,16.0,0,0.5869565089792064,8.673912854914938,0.04347825992438566,30.0,2852,0.3103448513674189,Boomers,731.5
27,Male,45,22.0,4.0,10,Premium,Quarterly,633.0,27.0,0,0.4888888780246916,14.066666354074082,0.0888888869135803,40.0,1215,0.200000027586206,Millennials,906.0
59,Female,13,7.0,3.0,25,Standard,Monthly,489.0,14.0,1,0.5384614970414233,37.61538172189372,0.23076921301775286,75.0,767,0.6896551831153385,Boomers,426.0
58,Male,28,15.0,2.0,4,Premium,Monthly,776.0,13.0,0,0.5357142665816333,27.71428472448983,0.07142856887755111,8.0,1624,0.48965519001189,Gen X,761.5
32,Female,6,21.0,,0,Standard,Annual,815.0,29.0,0,3.4999994166667636,135.83331069444822,,,192,0.2551724394768124,Millennials,549.5
65,Female,53,1.0,9.0,15,Basic,Quarterly,774.0,21.0,1,0.01886792417230332,14.603773309362769,0.16981131755072987,135.0,3445,0.7172413890606417,Boomers,918.0
43,Female,13,11.0,0.0,18,Premium,Annual,318.0,22.0,0,0.8461537810650938,24.461536579881802,0.0,0.0,559,0.48965519001189,Gen X,322.0
29,Male,48,20.0,5.0,23,Premium,Annual,321.0,28.0,1,0.4166666579861113,6.687499860677087,0.10416666449652782,115.0,1392,0.2413793365041608,Millennials,736.5
31,Female,37,27.0,6.0,24,Premium,Annual,588.0,28.0,1,0.7297297100073051,15.891891462381313,0.16216215777940116,144.0,1147,3.4482757427234396e-08,Millennials,836.5
53,Male,6,9.0,2.0,0,Basic,Quarterly,841.0,15.0,0,1.4999997500000417,140.16664330555943,0.33333327777778704,0.0,318,0.7241379405469676,Gen X,533.0
42,Male,36,25.0,6.0,9,Premium,Quarterly,730.0,9.0,0,0.6944444251543216,20.27777721450619,0.16666666203703717,54.0,1512,0.2896551969084415,Millennials,825.5
43,Female,43,25.0,10.0,2,Standard,Monthly,777.0,13.0,0,0.5813953353163875,18.069767021633325,0.23255813412655504,20.0,1849,0.3103448513674189,Gen X,925.0
26,Female,34,6.0,3.0,23,Standard,Annual,158.0,10.0,1,0.17647058304498286,4.647058686851215,0.08823529152249143,69.0,884,0.8689655217598096,Gen Z,427.5
64,Male,44,3.0,5.0,23,Standard,Monthly,103.0,18.0,1,0.06818181663223144,2.340909037706613,0.11363636105371908,115.0,2816,0.744827595005945,Boomers,494.0
28,Female,22,16.0,6.0,23,Standard,Monthly,836.0,20.0,0,0.7272726942148775,37.999998272727346,0.27272726033057904,138.0,616,0.5034482929845416,Millennials,733.5
33,Male,42,2.0,1.0,30,Premium,Monthly,445.0,25.0,0,0.0476190464852608,10.595237842970528,0.0238095232426304,30.0,1386,0.5793103593341256,Millennials,673.0
24,Female,30,8.0,2.0,0,Standard,Quarterly,221.0,8.0,0,0.26666665777777804,7.366666421111119,0.06666666444444451,0.0,720,0.7724138009512482,Gen Z,435.0
23,Female,50,14.0,,7,Basic,Annual,564.0,22.0,0,0.2799999944000001,11.279999774400006,,,1150,0.4000000206896544,Gen Z,873.0
48,Male,60,8.0,4.0,14,Standard,Annual,469.0,30.0,0,0.13333333111111115,7.816666536388891,0.06666666555555557,56.0,2880,0.3724138147443512,Gen X,884.5
34,Male,9,22.0,3.0,1,Premium,Annual,549.0,16.0,0,2.4444441728395367,60.99999322222298,0.33333329629630043,3.0,306,0.4137931236623061,Millennials,460.5
42,Male,47,13.0,2.0,16,Standard,Annual,567.0,25.0,0,0.2765957387958354,12.06382953055682,0.04255319058397467,32.0,1974,0.4068965721759802,Millennials,800.5
50,Male,28,23.0,2.0,3,Basic,Monthly,303.0,6.0,0,0.8214285420918378,10.821428184948992,0.07142856887755111,6.0,1400,0.5034482929845416,Gen X,522.5
34,Female,11,14.0,6.0,30,Basic,Monthly,995.0,23.0,1,1.272727157024804,90.45453723140571,0.5454544958677732,180.0,374,0.379310366230677,Millennials,680.0
43,Female,38,26.0,7.0,23,Basic,Quarterly,218.0,,1,0.6842105083102499,5.7368419542936335,0.18421052146814418,161.0,1634,0.1931034760998802,Gen X,597.0
35,Male,20,12.0,8.0,7,Basic,Monthly,,23.0,1,0.5999999700000015,,0.399999980000001,56.0,700,0.5310344989298449,Millennials,497.0
51,Male,55,8.0,0.0,7,Premium,Quarterly,694.0,7.0,0,0.1454545428099174,12.618181588760335,0.0,0.0,2805,0.7379310435196192,Gen X,943.5
34,Male,39,4.0,8.0,8,Basic,Quarterly,224.0,3.0,0,0.10256409993425386,5.743589596318216,0.20512819986850772,64.0,1326,0.8344827643281805,Millennials,534.0
21,Female,55,30.0,7.0,14,Premium,Monthly,729.0,6.0,0,0.5454545355371903,13.254545213553724,0.12727272495867772,98.0,1155,0.3931034692033287,Gen Z,1055.0
38,Male,16,7.0,10.0,12,Standard,Annual,771.0,18.0,0,0.4374999726562517,48.18749698828144,0.6249999609375024,120.0,608,0.5448276019024965,Millennials,579.0
61,Female,35,12.0,2.0,20,Basic,Monthly,872.0,6.0,1,0.3428571330612248,24.914285002449002,0.057142855510204135,40.0,2135,0.6482758741973836,Boomers,873.0
40,Male,60,23.0,3.0,0,Basic,Annual,927.0,18.0,0,0.38333332694444455,15.449999742500005,0.049999999166666684,0.0,2400,0.4000000206896544,Millennials,1185.5
20,Female,1,24.0,6.0,12,Standard,Annual,963.0,28.0,0,23.999976000024002,962.9990370009631,5.999994000006001,72.0,20,0.1724138216409027,Gen Z,628.0
63,Female,23,26.0,0.0,8,Premium,Monthly,136.0,30.0,0,1.1304347334593594,5.913043221172034,0.0,0.0,1449,0.0551724463733639,Boomers,454.0
28,Female,58,1.0,10.0,16,Standard,Quarterly,859.0,12.0,0,0.017241379013079674,14.810344572235438,0.17241379013079672,160.0,1624,0.8827586247324613,Millennials,1011.5
49,Male,55,13.0,0.0,24,Premium,Monthly,349.0,11.0,0,0.2363636320661158,6.345454430082647,0.0,0.0,2695,0.6551724256837095,Gen X,758.5
29,Female,11,12.0,7.0,26,Basic,Monthly,201.0,13.0,1,1.0909089917355463,18.2727256115704,0.636363578512402,182.0,319,0.6137931167657547,Millennials,278.0
32,Female,15,25.0,10.0,19,Basic,Monthly,646.0,3.0,0,1.666666555555563,43.06666379555575,0.6666666222222252,190.0,480,0.4827586385255642,Millennials,561.0
43,Female,4,9.0,5.0,21,Premium,Quarterly,835.0,30.0,0,2.2499994375001404,208.74994781251303,1.249999687500078,105.0,172,0.5379310504161706,Gen X,485.0
27,Male,8,26.0,5.0,16,Premium,Monthly,154.0,5.0,0,3.249999593750051,19.2499975937503,0.6249999218750099,80.0,216,0.4068965721759803,Millennials,309.5
32,Female,31,3.0,2.0,20,Premium,Annual,379.0,8.0,0,0.09677419042663901,12.225806057232063,0.06451612695109267,40.0,992,0.8000000068965514,Millennials,478.5
21,Female,36,1.0,1.0,3,Premium,Monthly,997.0,9.0,0,0.027777777006172864,27.694443675154343,0.027777777006172864,3.0,756,0.9034482791914388,Gen Z,826.0
46,Female,51,28.0,7.0,4,Basic,Monthly,478.0,29.0,0,0.5490195970780472,9.372548835832376,0.1372548992695118,28.0,2346,0.089655203804993,Gen X,893.5
40,Male,18,24.0,0.0,25,Premium,Annual,243.0,5.0,0,1.3333332592592633,13.499999250000041,0.0,0.0,720,0.4137931236623061,Millennials,408.0
19,Female,45,,10.0,11,Basic,Monthly,589.0,19.0,0,,13.088888598024699,0.22222221728395075,110.0,855,0.5517241533888223,Gen Z,748.5
23,Female,11,25.0,9.0,3,Basic,Monthly,881.0,5.0,0,2.2727270661157215,80.09090180991802,0.8181817438016598,27.0,253,0.4482758810939352,Gen Z,674.5
33,Male,56,17.0,,30,Basic,Monthly,104.0,29.0,0,0.30357142315051033,1.8571428239795924,,,1848,0.3310345058263964,Millennials,706.0
62,Female,59,19.0,2.0,14,Standard,Quarterly,824.0,15.0,0,0.32203389284688316,13.96610145820167,0.03389830451019823,28.0,3658,0.4000000206896544,Boomers,1070.0
50,Male,43,15.0,4.0,10,Standard,Monthly,636.0,12.0,0,0.3488372011898325,14.7906973304489,0.09302325365062201,40.0,2150,0.6551724256837095,Gen X,824.5
61,Female,32,30.0,8.0,7,Basic,Annual,442.0,29.0,0,0.937499970703126,13.812499568359389,0.24999999218750027,56.0,1952,0.0344827919143865,Boomers,650.0
50,Female,39,3.0,0.0,25,Standard,Quarterly,507.0,10.0,1,0.0769230749506904,12.999999666666676,0.0,0.0,1950,0.9103448306777644,Gen X,607.5
30,Female,31,27.0,4.0,15,Basic,Quarterly,832.0,17.0,0,0.8709677138397511,26.838708811654552,0.12903225390218534,60.0,930,0.2275862335315092,Millennials,873.5
62,Male,13,13.0,8.0,22,Standard,Monthly,349.0,23.0,0,0.9999999230769291,26.84615178106525,0.615384568047341,176.0,806,0.4827586385255641,Boomers,377.0
23,Female,19,17.0,0.0,26,Premium,Annual,552.0,12.0,0,0.8947367950138528,29.052630049861573,0.0,0.0,437,0.4137931236623061,Gen Z,618.5
60,Male,18,,2.0,0,Premium,Annual,297.0,11.0,0,,16.499999083333382,0.11111110493827195,0.0,1080,0.5172413959571933,Boomers,427.5
32,Female,32,18.0,4.0,19,Basic,Quarterly,427.0,30.0,1,0.5624999824218756,13.343749583007826,0.12499999609375013,76.0,1024,0.2896551969084415,Millennials,629.0
24,Female,48,19.0,0.0,1,Standard,Annual,50.0,24.0,0,0.39583332508680574,1.0416666449652783,0.0,0.0,1152,0.3379310573127221,Gen Z,805.0
46,Male,49,4.0,4.0,11,Standard,Annual,828.0,24.0,0,0.08163265139525201,16.897958838817168,0.08163265139525201,44.0,2254,0.5172413959571932,Gen X,914.0
29,Male,50,18.0,10.0,0,Standard,Quarterly,245.0,25.0,1,0.35999999280000017,4.899999902000002,0.1999999960000001,0.0,1450,0.268965542449464,Millennials,743.0
33,Male,7,15.0,0.0,10,Premium,Annual,420.0,30.0,0,2.1428568367347376,59.99999142857265,0.0,0.0,231,0.3172414028537447,Millennials,357.0
27,Male,39,6.0,5.0,29,Standard,Monthly,195.0,25.0,1,0.1538461499013808,4.999999871794875,0.12820512491781733,145.0,1053,0.6689655286563612,Millennials,456.0
45,Female,59,29.0,10.0,11,Basic,Quarterly,866.0,13.0,1,0.4915254153978743,14.677965852915834,0.16949152255099115,110.0,2655,0.3034482998810932,Gen X,1128.5
49,Male,18,16.0,6.0,15,Basic,Quarterly,1000.0,6.0,0,0.8888888395061756,55.55555246913597,0.3333333148148158,90.0,882,0.5586207048751481,Gen X,739.0
22,Male,5,30.0,7.0,25,Basic,Annual,827.0,26.0,0,5.99999880000024,165.39996692000662,1.399999720000056,175.0,110,0.013793137455409,Gen Z,571.5
20,Female,1,3.0,1.0,22,Basic,Monthly,202.0,24.0,1,2.9999970000030003,201.99979800020202,0.9999990000010001,22.0,20,0.6275862197384062,Gen Z,132.0
50,Male,40,9.0,5.0,15,Standard,Monthly,741.0,,0,0.22499999437500015,18.52499953687501,0.12499999687500009,75.0,2000,0.8068965583828773,Gen X,793.0
32,Female,5,5.0,8.0,24,Standard,Monthly,228.0,26.0,1,0.99999980000004,45.599990880001826,1.599999680000064,192.0,160,0.5310344989298449,Millennials,213.5
29,Male,55,29.0,10.0,30,Basic,Annual,180.0,11.0,1,0.5272727176859506,3.2727272132231415,0.18181817851239676,300.0,1595,0.2827586454221157,Millennials,754.5
31,Male,39,22.0,2.0,28,Premium,Monthly,448.0,4.0,0,0.5641025496383962,11.487179192636432,0.05128204996712693,56.0,1209,0.5034482929845416,Millennials,723.5
42,Female,54,5.0,8.0,2,Basic,Quarterly,589.0,28.0,0,0.092592590877915,10.907407205418385,0.14814814540466398,16.0,2268,0.6206896682520804,Millennials,819.0
20,Female,26,,2.0,2,Standard,Quarterly,423.0,4.0,0,,16.269230143491146,0.07692307396449716,4.0,520,0.4965517414982158,Gen Z,558.5
36,Female,12,6.0,3.0,28,Premium,Monthly,906.0,14.0,1,0.4999999583333368,75.49999370833386,0.2499999791666684,84.0,432,0.744827595005945,Millennials,568.0
43,Male,12,15.0,10.0,28,Basic,Annual,778.0,2.0,0,1.249999895833342,64.83332793055601,0.8333332638888947,280.0,516,0.6551724256837095,Gen X,597.5
60,Male,20,12.0,7.0,6,Basic,Monthly,975.0,,1,0.5999999700000015,48.74999756250012,0.34999998250000086,42.0,1200,0.344827608799048,Boomers,778.5
